date,sleep_total_min,sleep_deep_min,sleep_light_min,sleep_rem_min,sleep_awake_min,sleep_score,sleep_quality_score,sleep_recovery_score,resp_avg,sleep_stress_avg,restless_moments,hrv_overnight_ms,hrv_status,hrv_weekly_avg,overnight_hr,rhr,spo2_status,vo2max_running,vo2max_fitnessage,bio_age,bmi,acute_load,chronic_load,acwr,acwr_status,training_status,fitness_trend,readiness_score,readiness_level,recovery_time_hr,pred_5k_s,pred_10k_s,pred_half_s,pred_marathon_s
2025-12-04,384.0,53.0,299.0,32.0,24.0,53.0,55.0,26.0,15.27,39.2,25.0,26.0,IN_RANGE,31.0,77.0,64.0,IN_RANGE,,49.0,21.4,20.7,123.0,100.0,1.2,OPTIMAL,PRODUCTIVE,NO_RESULT,14.0,POOR,1695.0,1666.0,3421.0,7525.0,18393.0
2025-12-05,460.0,74.0,317.0,69.0,9.0,83.0,80.0,75.0,14.04,17.6,33.0,37.0,IN_RANGE,31.0,68.0,64.0,IN_RANGE,40.0,49.0,21.4,20.7,309.0,100.0,3.0,VERY_HIGH,OVERREACHING,NO_RESULT,1.0,POOR,4879.0,1673.0,3436.0,7567.0,18553.0
2025-12-06,405.0,81.0,287.0,37.0,4.0,72.0,79.0,65.0,15.54,22.7,34.0,30.0,IN_RANGE,31.0,72.0,,IN_RANGE,,,,,273.0,100.0,2.7,VERY_HIGH,OVERREACHING,NO_RESULT,1.0,POOR,3450.0,1673.0,3439.0,7578.0,18576.0
2025-12-07,340.0,55.0,242.0,43.0,6.0,67.0,77.0,65.0,14.54,22.4,35.0,32.0,IN_RANGE,32.0,74.0,64.0,IN_RANGE,40.0,49.0,21.4,20.7,732.0,162.0,4.5,VERY_HIGH,OVERREACHING,NO_RESULT,1.0,POOR,4320.0,1669.0,3427.0,7548.0,18491.0
2025-12-08,402.0,53.0,284.0,65.0,3.0,78.0,83.0,82.0,13.85,14.4,34.0,41.0,IN_RANGE,33.0,67.0,,IN_RANGE,,,,,647.0,169.0,3.8,VERY_HIGH,OVERREACHING,NO_RESULT,1.0,POOR,2991.0,1670.0,3430.0,7559.0,18516.0
2025-12-09,413.0,51.0,275.0,87.0,8.0,77.0,81.0,67.0,14.2,21.6,43.0,39.0,IN_RANGE,33.0,68.0,64.0,IN_RANGE,,49.0,21.4,20.7,562.0,175.0,3.2,VERY_HIGH,OVERREACHING,NO_RESULT,37.0,LOW,1535.0,1671.0,3434.0,7570.0,18541.0
2025-12-10,441.0,112.0,247.0,82.0,37.0,76.0,76.0,62.0,15.0,23.8,34.0,30.0,IN_RANGE,33.0,72.0,64.0,IN_RANGE,,49.0,21.4,20.7,477.0,182.0,2.6,VERY_HIGH,OVERREACHING,NO_RESULT,52.0,MODERATE,33.0,1672.0,3437.0,7581.0,18565.0
2025-12-11,379.0,56.0,259.0,64.0,2.0,75.0,82.0,77.0,14.04,16.7,39.0,38.0,IN_RANGE,35.0,68.0,64.0,IN_RANGE,40.0,49.0,21.4,20.7,564.0,219.0,2.5,VERY_HIGH,OVERREACHING,DECREASING,26.0,LOW,2462.0,1674.0,3442.0,7590.0,18564.0
2025-12-12,506.0,69.0,335.0,102.0,9.0,81.0,77.0,66.0,15.29,22.2,47.0,36.0,IN_RANGE,35.0,69.0,,IN_RANGE,,,,,462.0,227.0,2.0,VERY_HIGH,OVERREACHING,DECREASING,37.0,LOW,1714.0,1675.0,3445.0,7601.0,18587.0
2025-12-13,369.0,58.0,237.0,74.0,1.0,72.0,81.0,67.0,15.17,21.3,32.0,33.0,IN_RANGE,35.0,71.0,64.0,UNKNOWN,,49.0,21.4,20.7,376.0,233.0,1.6,HIGH,OVERREACHING,DECREASING,50.0,MODERATE,3.0,1677.0,3449.0,7617.0,18638.0
2025-12-14,272.0,59.0,169.0,44.0,9.0,47.0,67.0,28.0,16.39,38.2,27.0,23.0,BELOW,34.0,76.0,64.0,IN_RANGE,40.0,49.0,21.4,20.7,811.0,332.0,2.4,VERY_HIGH,OVERREACHING,NO_CHANGE,1.0,POOR,4320.0,1675.0,3439.0,7574.0,18509.0
2025-12-15,464.0,82.0,325.0,57.0,2.0,83.0,82.0,73.0,15.54,18.7,33.0,34.0,IN_RANGE,33.0,69.0,,IN_RANGE,,,,,672.0,341.0,1.9,HIGH,OVERREACHING,NO_CHANGE,1.0,POOR,2895.0,1676.0,3441.0,7585.0,18541.0
2025-12-16,276.0,81.0,171.0,24.0,7.0,56.0,80.0,76.0,14.36,16.9,33.0,40.0,IN_RANGE,33.0,70.0,64.0,IN_RANGE,,49.0,21.4,20.7,553.0,346.0,1.5,HIGH,PRODUCTIVE,NO_CHANGE,25.0,LOW,991.0,1677.0,3444.0,7597.0,18574.0
2025-12-17,412.0,62.0,289.0,61.0,2.0,73.0,77.0,61.0,15.54,24.6,33.0,29.0,IN_RANGE,33.0,72.0,64.0,IN_RANGE,,49.0,21.4,20.7,434.0,352.0,1.2,OPTIMAL,PRODUCTIVE,NO_CHANGE,45.0,LOW,1.0,1678.0,3448.0,7609.0,18608.0
2025-12-18,470.0,70.0,310.0,90.0,5.0,79.0,77.0,61.0,15.61,24.6,48.0,31.0,IN_RANGE,32.0,71.0,65.0,UNKNOWN,,48.8,21.6,20.7,365.0,349.0,1.0,OPTIMAL,MAINTAINING,NO_CHANGE,65.0,MODERATE,1.0,1679.0,3451.0,7620.0,18642.0
2025-12-19,,,,,,,,,,,,,,31.0,,65.0,,,48.8,21.6,20.7,295.0,345.0,0.8,OPTIMAL,MAINTAINING,NO_CHANGE,59.0,MODERATE,1.0,1681.0,3454.0,7633.0,18678.0
2025-12-20,267.0,70.0,170.0,27.0,4.0,55.0,79.0,69.0,13.96,20.4,37.0,43.0,IN_RANGE,33.0,64.0,65.0,IN_RANGE,,48.8,21.6,20.7,226.0,342.0,0.6,LOW,MAINTAINING,NO_CHANGE,50.0,MODERATE,73.0,1682.0,3458.0,7645.0,18714.0
2025-12-21,342.0,63.0,220.0,59.0,10.0,69.0,79.0,69.0,14.71,20.6,41.0,35.0,IN_RANGE,35.0,68.0,64.0,IN_RANGE,41.0,50.8,19.5,20.7,1146.0,517.0,2.2,VERY_HIGH,PRODUCTIVE,INCREASING,2.0,POOR,5760.0,1655.0,3420.0,7513.0,17686.0
2025-12-22,394.0,56.0,279.0,59.0,15.0,61.0,64.0,34.0,16.99,35.6,37.0,23.0,BELOW,33.0,76.0,64.0,UNKNOWN,,50.8,19.5,20.7,995.0,518.0,1.9,HIGH,PRODUCTIVE,INCREASING,1.0,POOR,4372.0,1657.0,3422.0,7513.0,17702.0
2025-12-23,450.0,62.0,347.0,41.0,2.0,78.0,79.0,80.0,14.78,15.2,50.0,37.0,IN_RANGE,32.0,69.0,64.0,IN_RANGE,,50.8,19.5,20.7,844.0,519.0,1.6,HIGH,PRODUCTIVE,INCREASING,1.0,POOR,2933.0,1660.0,3425.0,7513.0,17717.0
2025-12-24,434.0,73.0,264.0,97.0,5.0,81.0,85.0,71.0,14.19,19.5,39.0,39.0,IN_RANGE,34.0,67.0,64.0,IN_RANGE,41.0,50.8,19.5,20.7,831.0,545.0,1.5,HIGH,PRODUCTIVE,INCREASING,50.0,MODERATE,1308.0,1638.0,3411.0,7506.0,17478.0
2025-12-25,396.0,77.0,262.0,57.0,29.0,61.0,63.0,39.0,15.7,33.6,36.0,27.0,IN_RANGE,33.0,74.0,,IN_RANGE,,,,,718.0,538.0,1.3,OPTIMAL,PRODUCTIVE,INCREASING,58.0,MODERATE,0.0,1640.0,3412.0,7513.0,17518.0
2025-12-26,410.0,65.0,305.0,40.0,16.0,70.0,70.0,62.0,15.04,24.2,49.0,27.0,IN_RANGE,32.0,74.0,,IN_RANGE,,,,,606.0,531.0,1.1,OPTIMAL,PRODUCTIVE,INCREASING,48.0,LOW,1.0,1642.0,3414.0,7513.0,17530.0
2025-12-27,475.0,48.0,383.0,44.0,27.0,74.0,68.0,75.0,14.63,17.4,66.0,35.0,IN_RANGE,31.0,71.0,64.0,IN_RANGE,,50.8,19.5,20.7,493.0,524.0,0.9,OPTIMAL,PRODUCTIVE,INCREASING,58.0,MODERATE,1.0,1643.0,3416.0,7513.0,17540.0
2025-12-28,269.0,66.0,192.0,11.0,2.0,46.0,66.0,40.0,15.81,33.4,21.0,30.0,IN_RANGE,31.0,74.0,64.0,IN_RANGE,41.0,50.7,20.9,20.7,815.0,595.0,1.3,OPTIMAL,PRODUCTIVE,INCREASING,1.0,POOR,5218.0,1658.0,3426.0,7513.0,17550.0
2025-12-29,316.0,64.0,200.0,52.0,0.0,62.0,78.0,53.0,14.92,28.0,27.0,25.0,IN_RANGE,31.0,74.0,64.0,IN_RANGE,,50.7,20.9,20.7,659.0,591.0,1.1,OPTIMAL,PRODUCTIVE,INCREASING,1.0,POOR,3826.0,1660.0,3427.0,7513.0,17559.0
2025-12-30,424.0,47.0,298.0,79.0,5.0,61.0,66.0,33.0,15.96,36.3,52.0,26.0,IN_RANGE,29.0,78.0,64.0,IN_RANGE,,50.7,20.9,20.7,502.0,587.0,0.8,OPTIMAL,PRODUCTIVE,INCREASING,1.0,POOR,2344.0,1661.0,3430.0,7513.0,17571.0
2025-12-31,353.0,66.0,235.0,52.0,6.0,66.0,76.0,52.0,16.52,28.5,36.0,25.0,IN_RANGE,28.0,78.0,65.0,IN_RANGE,,50.5,21.1,20.7,346.0,584.0,0.5,LOW,PRODUCTIVE,INCREASING,25.0,LOW,224.0,1663.0,3432.0,7513.0,17583.0
2026-01-01,178.0,63.0,90.0,25.0,0.0,36.0,83.0,70.0,15.98,20.2,17.0,30.0,IN_RANGE,28.0,71.0,65.0,IN_RANGE,41.0,50.5,21.1,20.7,353.0,573.0,0.6,LOW,PEAKING,INCREASING,16.0,POOR,871.0,1665.0,3434.0,7513.0,17603.0
2026-01-02,464.0,50.0,325.0,89.0,19.0,76.0,71.0,61.0,17.19,24.3,56.0,27.0,IN_RANGE,28.0,74.0,,IN_RANGE,,,,,289.0,552.0,0.5,LOW,PEAKING,INCREASING,45.0,LOW,197.0,1669.0,3434.0,7513.0,17627.0
2026-01-03,484.0,60.0,341.0,83.0,0.0,87.0,84.0,85.0,15.37,13.7,49.0,39.0,IN_RANGE,29.0,65.0,65.0,IN_RANGE,,50.5,21.1,20.7,225.0,531.0,0.4,LOW,PEAKING,INCREASING,68.0,MODERATE,1.0,1669.0,3434.0,7513.0,17638.0
2026-01-04,,,,,,,,,,,,,,28.0,,65.0,,,50.5,21.1,20.7,175.0,507.0,0.3,LOW,PEAKING,INCREASING,71.0,MODERATE,1.0,1670.0,3434.0,7513.0,17671.0
2026-01-05,372.0,58.0,261.0,53.0,13.0,70.0,78.0,65.0,16.0,22.6,35.0,34.0,IN_RANGE,30.0,69.0,65.0,IN_RANGE,41.0,50.5,21.1,20.7,306.0,516.0,0.5,LOW,RECOVERY,INCREASING,50.0,MODERATE,1566.0,1669.0,3434.0,7513.0,17627.0
2026-01-06,425.0,33.0,297.0,95.0,10.0,77.0,80.0,69.0,15.15,20.5,38.0,31.0,IN_RANGE,31.0,69.0,65.0,IN_RANGE,,50.5,21.1,20.7,238.0,494.0,0.4,LOW,RECOVERY,INCREASING,59.0,MODERATE,680.0,1670.0,3434.0,7513.0,17633.0
2026-01-07,435.0,62.0,308.0,65.0,13.0,79.0,79.0,81.0,15.1,14.6,48.0,40.0,IN_RANGE,33.0,67.0,65.0,IN_RANGE,,50.5,21.1,20.7,170.0,473.0,0.3,LOW,PEAKING,INCREASING,89.0,HIGH,1.0,1670.0,3434.0,7513.0,17640.0
2026-01-08,392.0,54.0,270.0,68.0,3.0,76.0,81.0,75.0,14.99,17.7,45.0,38.0,IN_RANGE,34.0,68.0,65.0,IN_RANGE,,50.5,21.1,20.7,146.0,445.0,0.3,LOW,RECOVERY,NO_CHANGE,92.0,HIGH,1.0,1671.0,3434.0,7513.0,17646.0
2026-01-09,460.0,55.0,323.0,82.0,7.0,81.0,78.0,69.0,14.34,20.6,47.0,38.0,IN_RANGE,36.0,66.0,65.0,IN_RANGE,,50.5,21.1,20.7,121.0,416.0,0.2,LOW,RECOVERY,NO_CHANGE,95.0,PRIME,1.0,1671.0,3434.0,7513.0,17653.0
2026-01-10,456.0,66.0,308.0,82.0,14.0,78.0,76.0,64.0,15.06,22.8,58.0,40.0,IN_RANGE,37.0,68.0,65.0,IN_RANGE,,50.5,21.1,20.7,97.0,390.0,0.2,LOW,RECOVERY,NO_CHANGE,94.0,HIGH,1.0,1674.0,3434.0,7513.0,17702.0
2026-01-11,266.0,66.0,181.0,19.0,4.0,53.0,76.0,74.0,14.92,17.9,42.0,37.0,IN_RANGE,37.0,69.0,65.0,IN_RANGE,41.0,50.5,21.1,20.7,392.0,421.0,0.9,OPTIMAL,MAINTAINING,NO_CHANGE,10.0,POOR,4406.0,1671.0,3434.0,7513.0,17620.0
2026-01-12,404.0,102.0,250.0,52.0,49.0,69.0,70.0,60.0,15.08,24.9,34.0,28.0,IN_RANGE,36.0,73.0,,IN_RANGE,,,,,342.0,401.0,0.8,OPTIMAL,MAINTAINING,NO_CHANGE,4.0,POOR,2990.0,1672.0,3435.0,7516.0,17637.0
2026-01-13,330.0,61.0,209.0,60.0,11.0,68.0,81.0,75.0,15.03,17.5,35.0,38.0,IN_RANGE,37.0,70.0,65.0,IN_RANGE,,50.5,21.1,20.7,292.0,381.0,0.7,LOW,MAINTAINING,NO_CHANGE,50.0,MODERATE,487.0,1672.0,3435.0,7520.0,17655.0
2026-01-14,403.0,61.0,220.0,122.0,2.0,79.0,84.0,77.0,14.41,16.5,43.0,41.0,IN_RANGE,37.0,68.0,,IN_RANGE,,,,,242.0,361.0,0.6,LOW,RECOVERY,NO_CHANGE,75.0,HIGH,1.0,1673.0,3436.0,7524.0,17678.0
2026-01-15,571.0,76.0,383.0,112.0,22.0,76.0,71.0,56.0,16.27,26.6,62.0,34.0,IN_RANGE,36.0,69.0,,IN_RANGE,,,,,192.0,341.0,0.5,LOW,RECOVERY,NO_CHANGE,85.0,HIGH,1.0,1676.0,3437.0,7529.0,17728.0
2026-01-16,440.0,67.0,314.0,59.0,10.0,76.0,74.0,65.0,16.57,22.3,47.0,34.0,IN_RANGE,36.0,70.0,65.0,IN_RANGE,,50.5,21.1,20.7,160.0,319.0,0.5,LOW,RECOVERY,NO_CHANGE,86.0,HIGH,1.0,1678.0,3439.0,7533.0,17778.0
2026-01-17,513.0,57.0,397.0,59.0,55.0,71.0,63.0,61.0,15.73,24.5,52.0,30.0,IN_RANGE,34.0,71.0,65.0,UNKNOWN,,50.5,21.1,20.7,128.0,298.0,0.4,LOW,RECOVERY,NO_CHANGE,84.0,HIGH,1.0,1680.0,3440.0,7539.0,17853.0
2026-01-18,157.0,47.0,110.0,0.0,1.0,29.0,66.0,39.0,16.0,33.9,17.0,25.0,IN_RANGE,32.0,76.0,65.0,IN_RANGE,41.0,50.5,21.1,20.7,1292.0,492.0,2.6,VERY_HIGH,OVERREACHING,NO_CHANGE,1.0,POOR,5760.0,1641.0,3425.0,7533.0,17294.0
2026-01-19,486.0,64.0,399.0,23.0,23.0,63.0,60.0,52.0,17.15,28.2,59.0,23.0,BELOW,31.0,76.0,65.0,IN_RANGE,,50.5,21.1,20.7,1141.0,485.0,2.3,VERY_HIGH,OVERREACHING,NO_CHANGE,1.0,POOR,4425.0,1641.0,3426.0,7535.0,17299.0
2026-01-20,375.0,75.0,265.0,35.0,3.0,70.0,79.0,70.0,14.5,19.8,45.0,32.0,IN_RANGE,31.0,72.0,65.0,IN_RANGE,,50.5,21.1,20.7,989.0,478.0,2.0,VERY_HIGH,OVERREACHING,NO_CHANGE,1.0,POOR,2987.0,1641.0,3426.0,7538.0,17304.0
2026-01-21,423.0,55.0,311.0,57.0,9.0,75.0,76.0,69.0,15.37,20.7,55.0,32.0,IN_RANGE,30.0,69.0,65.0,IN_RANGE,,50.5,21.1,20.7,837.0,471.0,1.7,HIGH,OVERREACHING,NO_CHANGE,25.0,LOW,1395.0,1642.0,3427.0,7541.0,17311.0
2026-01-22,477.0,41.0,355.0,81.0,12.0,82.0,77.0,79.0,14.6,15.6,58.0,37.0,IN_RANGE,30.0,66.0,65.0,IN_RANGE,,50.5,21.1,20.7,718.0,458.0,1.5,HIGH,PRODUCTIVE,NO_CHANGE,62.0,MODERATE,35.0,1643.0,3428.0,7544.0,17322.0
2026-01-23,348.0,65.0,231.0,52.0,1.0,70.0,81.0,68.0,15.24,21.2,39.0,41.0,IN_RANGE,31.0,66.0,65.0,IN_RANGE,,50.5,21.1,20.7,598.0,446.0,1.3,OPTIMAL,PRODUCTIVE,NO_CHANGE,60.0,MODERATE,1.0,1643.0,3429.0,7547.0,17331.0
2026-01-24,393.0,33.0,323.0,37.0,26.0,64.0,64.0,51.0,16.5,28.7,30.0,31.0,IN_RANGE,31.0,72.0,,IN_RANGE,,,,,478.0,433.0,1.1,OPTIMAL,PRODUCTIVE,NO_CHANGE,55.0,MODERATE,1.0,1644.0,3430.0,7550.0,17341.0
2026-01-25,433.0,68.0,306.0,59.0,19.0,71.0,69.0,55.0,16.75,27.1,32.0,25.0,IN_RANGE,31.0,74.0,,IN_RANGE,,,,,359.0,420.0,0.8,OPTIMAL,MAINTAINING,NO_CHANGE,58.0,MODERATE,1.0,1643.0,3431.0,7554.0,17368.0
2026-01-26,560.0,19.0,440.0,101.0,24.0,60.0,57.0,39.0,17.02,33.9,49.0,27.0,IN_RANGE,32.0,78.0,65.0,IN_RANGE,,50.5,21.1,20.7,239.0,418.0,0.5,LOW,MAINTAINING,NO_CHANGE,55.0,MODERATE,1.0,1645.0,3433.0,7557.0,17386.0
2026-01-27,455.0,27.0,344.0,84.0,20.0,66.0,64.0,43.0,16.71,32.2,48.0,25.0,IN_RANGE,31.0,76.0,65.0,IN_RANGE,,50.5,21.1,20.7,120.0,415.0,0.2,LOW,RECOVERY,NO_CHANGE,59.0,MODERATE,1.0,1646.0,3435.0,7561.0,17403.0
2026-01-28,430.0,51.0,309.0,70.0,18.0,74.0,71.0,65.0,15.04,22.7,51.0,31.0,IN_RANGE,31.0,71.0,65.0,IN_RANGE,,50.5,21.1,20.7,0.0,413.0,0.0,LOW,RECOVERY,NO_CHANGE,72.0,MODERATE,1.0,1648.0,3437.0,7564.0,17420.0
2026-01-29,484.0,61.0,336.0,87.0,2.0,84.0,80.0,72.0,15.53,18.9,49.0,33.0,IN_RANGE,30.0,70.0,64.0,IN_RANGE,,50.7,20.9,20.7,0.0,390.0,0.0,LOW,RECOVERY,NO_CHANGE,85.0,HIGH,1.0,1649.0,3439.0,7568.0,17436.0
2026-01-30,329.0,59.0,184.0,86.0,22.0,68.0,81.0,70.0,14.58,20.1,41.0,32.0,IN_RANGE,29.0,70.0,64.0,IN_RANGE,,50.7,20.9,20.7,0.0,368.0,0.0,LOW,RECOVERY,NO_CHANGE,75.0,HIGH,1.0,1650.0,3441.0,7572.0,17453.0
2026-01-31,413.0,41.0,298.0,74.0,54.0,69.0,65.0,64.0,15.53,23.2,55.0,29.0,IN_RANGE,29.0,72.0,64.0,IN_RANGE,,50.7,20.9,20.7,0.0,345.0,0.0,LOW,RECOVERY,NO_CHANGE,67.0,MODERATE,1.0,1652.0,3443.0,7576.0,17468.0
2026-02-01,539.0,58.0,352.0,129.0,18.0,78.0,76.0,58.0,16.2,25.6,49.0,29.0,IN_RANGE,29.0,71.0,64.0,IN_RANGE,,48.9,22.7,20.7,0.0,322.0,0.0,LOW,DETRAINING,NO_CHANGE,75.0,HIGH,1.0,1658.0,3446.0,7582.0,17526.0
2026-02-02,362.0,50.0,256.0,56.0,15.0,70.0,75.0,67.0,16.65,21.3,36.0,31.0,IN_RANGE,30.0,73.0,64.0,IN_RANGE,,48.9,22.7,20.7,0.0,304.0,0.0,LOW,DETRAINING,NO_RESULT,76.0,HIGH,1.0,1669.0,3449.0,7592.0,17614.0
2026-02-03,422.0,70.0,295.0,57.0,9.0,74.0,75.0,61.0,17.08,24.4,48.0,27.0,IN_RANGE,30.0,75.0,,IN_RANGE,,,,,0.0,286.0,0.0,LOW,DETRAINING,NO_RESULT,75.0,HIGH,1.0,1673.0,3451.0,7599.0,17671.0
2026-02-04,413.0,98.0,250.0,65.0,9.0,79.0,84.0,74.0,14.58,18.0,38.0,33.0,IN_RANGE,31.0,69.0,64.0,IN_RANGE,,48.9,22.7,20.7,0.0,268.0,0.0,LOW,DETRAINING,NO_RESULT,81.0,HIGH,1.0,1674.0,3452.0,7604.0,17687.0
2026-02-05,412.0,47.0,325.0,40.0,20.0,67.0,66.0,56.0,14.66,26.8,47.0,28.0,IN_RANGE,30.0,75.0,64.0,IN_RANGE,,48.9,22.7,20.7,0.0,250.0,0.0,LOW,DETRAINING,NO_RESULT,76.0,HIGH,1.0,1674.0,3453.0,7608.0,17701.0
2026-02-06,357.0,81.0,217.0,59.0,14.0,64.0,72.0,46.0,16.26,31.0,34.0,27.0,IN_RANGE,29.0,73.0,,IN_RANGE,,,,,0.0,232.0,0.0,LOW,DETRAINING,NO_RESULT,66.0,MODERATE,1.0,1674.0,3454.0,7612.0,17715.0
2026-02-07,426.0,61.0,279.0,86.0,13.0,77.0,77.0,68.0,15.67,20.8,42.0,32.0,IN_RANGE,30.0,69.0,,IN_RANGE,,,,,0.0,215.0,0.0,LOW,DETRAINING,NO_RESULT,70.0,MODERATE,1.0,1675.0,3455.0,7617.0,17729.0
2026-02-08,474.0,22.0,325.0,127.0,4.0,76.0,78.0,65.0,15.29,22.7,44.0,29.0,IN_RANGE,30.0,70.0,,IN_RANGE,,,,,0.0,197.0,0.0,LOW,DETRAINING,NO_RESULT,73.0,MODERATE,1.0,1687.0,3463.0,7638.0,17807.0
2026-02-09,350.0,69.0,240.0,41.0,24.0,54.0,61.0,26.0,18.5,39.0,27.0,23.0,IN_RANGE,28.0,79.0,,IN_RANGE,,,,,0.0,180.0,0.0,LOW,DETRAINING,NO_RESULT,52.0,MODERATE,87.0,1687.0,3464.0,7642.0,17814.0
2026-02-10,406.0,55.0,312.0,39.0,10.0,74.0,79.0,82.0,15.5,14.4,45.0,38.0,IN_RANGE,30.0,69.0,65.0,IN_RANGE,,48.8,22.9,20.7,0.0,164.0,0.0,LOW,DETRAINING,NO_RESULT,68.0,MODERATE,1.0,1687.0,3465.0,7646.0,17821.0
2026-02-11,,,,,,,,,,,,,,29.0,,65.0,,,48.8,22.9,20.7,0.0,149.0,0.0,LOW,DETRAINING,NO_RESULT,63.0,MODERATE,1.0,1687.0,3466.0,7650.0,17828.0
2026-02-12,,,,,,,,,,,,,,29.0,,65.0,,,48.8,22.9,20.7,0.0,133.0,0.0,LOW,DETRAINING,NO_RESULT,82.0,HIGH,1.0,1687.0,3467.0,7654.0,17835.0
2026-02-13,,,,,,,,,,,,,,30.0,,65.0,,,48.8,22.9,20.7,0.0,118.0,0.0,LOW,DETRAINING,NO_RESULT,89.0,HIGH,1.0,1686.0,3467.0,7658.0,17842.0
2026-02-14,463.0,74.0,299.0,90.0,1.0,82.0,81.0,68.0,16.34,20.8,44.0,33.0,IN_RANGE,30.0,72.0,65.0,IN_RANGE,,48.8,22.9,20.7,0.0,102.0,0.0,LOW,DETRAINING,NO_RESULT,97.0,PRIME,0.0,1686.0,3468.0,7662.0,17849.0
2026-02-15,598.0,39.0,446.0,113.0,9.0,78.0,75.0,62.0,17.27,24.1,58.0,29.0,IN_RANGE,30.0,73.0,65.0,IN_RANGE,40.0,48.8,22.9,20.7,126.0,109.0,1.1,OPTIMAL,MAINTAINING,NO_RESULT,17.0,POOR,3213.0,1705.0,3484.0,7704.0,17877.0
2026-02-16,386.0,46.0,290.0,50.0,2.0,76.0,77.0,68.0,15.96,21.1,33.0,30.0,IN_RANGE,32.0,71.0,65.0,IN_RANGE,,48.8,22.9,20.7,114.0,100.0,1.1,OPTIMAL,MAINTAINING,NO_RESULT,50.0,MODERATE,1554.0,1706.0,3485.0,7710.0,17889.0
2026-02-17,425.0,31.0,336.0,58.0,7.0,73.0,74.0,62.0,16.18,24.0,38.0,27.0,IN_RANGE,30.0,76.0,65.0,IN_RANGE,,48.8,22.9,20.7,101.0,100.0,1.0,OPTIMAL,MAINTAINING,NO_RESULT,50.0,MODERATE,1023.0,1707.0,3487.0,7717.0,17902.0
2026-02-18,391.0,67.0,266.0,58.0,28.0,70.0,71.0,58.0,16.53,26.0,41.0,28.0,IN_RANGE,29.0,77.0,,IN_RANGE,,,,,88.0,100.0,0.8,OPTIMAL,MAINTAINING,NO_RESULT,61.0,MODERATE,1.0,1707.0,3489.0,7723.0,17915.0
2026-02-19,389.0,42.0,298.0,49.0,12.0,60.0,64.0,36.0,16.94,35.0,45.0,25.0,IN_RANGE,29.0,82.0,,IN_RANGE,,,,,76.0,100.0,0.7,LOW,MAINTAINING,NO_RESULT,50.0,MODERATE,1.0,1708.0,3491.0,7729.0,17928.0
2026-02-20,407.0,61.0,270.0,76.0,3.0,76.0,79.0,67.0,15.96,21.5,41.0,31.0,IN_RANGE,29.0,75.0,,IN_RANGE,,,,,63.0,100.0,0.6,LOW,RECOVERY,NO_RESULT,55.0,MODERATE,1.0,1709.0,3492.0,7735.0,17940.0
2026-02-21,245.0,32.0,213.0,0.0,7.0,34.0,49.0,16.0,16.91,43.2,25.0,22.0,BELOW,27.0,80.0,66.0,IN_RANGE,,48.6,23.0,20.7,51.0,100.0,0.5,LOW,RECOVERY,NO_RESULT,19.0,POOR,376.0,1709.0,3494.0,7741.0,17951.0
2026-02-22,467.0,55.0,366.0,46.0,33.0,58.0,53.0,31.0,15.25,37.2,50.0,22.0,BELOW,26.0,83.0,66.0,IN_RANGE,,48.6,23.0,20.7,38.0,100.0,0.3,LOW,DETRAINING,NO_RESULT,28.0,LOW,30.0,1710.0,3496.0,7748.0,17963.0
2026-02-23,353.0,56.0,249.0,48.0,3.0,72.0,82.0,78.0,17.44,15.9,35.0,38.0,IN_RANGE,27.0,71.0,,IN_RANGE,,,,,25.0,100.0,0.2,LOW,DETRAINING,NO_RESULT,58.0,MODERATE,1.0,1711.0,3498.0,7755.0,17979.0
2026-02-24,447.0,52.0,309.0,86.0,5.0,77.0,77.0,62.0,16.94,24.1,40.0,26.0,IN_RANGE,27.0,76.0,66.0,IN_RANGE,,48.6,23.0,20.7,13.0,100.0,0.1,LOW,DETRAINING,NO_RESULT,65.0,MODERATE,1.0,1712.0,3501.0,7765.0,18000.0
2026-02-25,374.0,68.0,240.0,66.0,16.0,71.0,76.0,64.0,17.45,23.2,41.0,31.0,IN_RANGE,27.0,72.0,66.0,IN_RANGE,,48.6,23.0,20.7,,,,,DETRAINING,NO_RESULT,75.0,HIGH,1.0,1713.0,3503.0,7772.0,18018.0
2026-02-26,254.0,7.0,187.0,60.0,3.0,44.0,64.0,37.0,16.42,34.5,31.0,25.0,IN_RANGE,27.0,78.0,,IN_RANGE,,,,,,,,,DETRAINING,NO_RESULT,32.0,LOW,232.0,1713.0,3505.0,7778.0,18035.0
2026-02-27,455.0,28.0,306.0,121.0,0.0,81.0,82.0,73.0,14.77,18.7,55.0,40.0,IN_RANGE,28.0,67.0,67.0,IN_RANGE,,48.5,23.2,20.7,,,,,DETRAINING,NO_RESULT,65.0,MODERATE,1.0,1714.0,3507.0,7788.0,18060.0
2026-02-28,522.0,64.0,333.0,125.0,2.0,93.0,92.0,96.0,15.11,11.1,60.0,42.0,IN_RANGE,31.0,65.0,67.0,IN_RANGE,,48.5,23.2,20.7,,,,,DETRAINING,NO_RESULT,90.0,HIGH,0.0,1714.0,3509.0,7795.0,18078.0
